,usageKey,acceptedUsageKey,scientificName,canonicalName,verbatim_name,rank,status,confidence,matchType,kingdom,phylum,class,order,family,genus,species,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,synonym,verbatim_index
872,5298019,NA,Iris versicolor L.,Iris versicolor,Iris versicolor,SPECIES,ACCEPTED,97,EXACT,Plantae,Tracheophyta,Liliopsida,Asparagales,Iridaceae,Iris,Iris versicolor,6,7707728,196,1169,7698,2748017,5298019,FALSE,872
873,5298008,NA,Iris virginica L.,Iris virginica,Iris virginica,SPECIES,ACCEPTED,98,EXACT,Plantae,Tracheophyta,Liliopsida,Asparagales,Iridaceae,Iris,Iris virginica,6,7707728,196,1169,7698,2748017,5298008,FALSE,873
874,2688258,9961840,Isoetes acadiensis Kott,Isoetes acadiensis,Isoetes acadiensis,SPECIES,SYNONYM,98,EXACT,Plantae,Tracheophyta,Lycopodiopsida,Isoetales,Isoetaceae,Isoetes,Isoetes tuckermanii,6,7707728,245,951,3074,2688248,4926447,TRUE,874
875,2688296,NA,Isoetes bolanderi Engelm.,Isoetes bolanderi,Isoetes bolanderi,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Lycopodiopsida,Isoetales,Isoetaceae,Isoetes,Isoetes bolanderi,6,7707728,245,951,3074,2688248,2688296,FALSE,875
876,2688326,NA,Isoetes engelmannii A.Braun,Isoetes engelmannii,Isoetes engelmannii,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Lycopodiopsida,Isoetales,Isoetaceae,Isoetes,Isoetes engelmannii,6,7707728,245,951,3074,2688248,2688326,FALSE,876
877,2688307,NA,Isoetes howellii Engelm.,Isoetes howellii,Isoetes howellii,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Lycopodiopsida,Isoetales,Isoetaceae,Isoetes,Isoetes howellii,6,7707728,245,951,3074,2688248,2688307,FALSE,877
878,2688249,NA,Isoetes maritima Underw.,Isoetes maritima,Isoetes maritima,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Lycopodiopsida,Isoetales,Isoetaceae,Isoetes,Isoetes maritima,6,7707728,245,951,3074,2688248,2688249,FALSE,878
879,2688289,NA,Isoetes nuttallii A.Braun ex Engelm.,Isoetes nuttallii,Isoetes nuttallii,SPECIES,ACCEPTED,97,EXACT,Plantae,Tracheophyta,Lycopodiopsida,Isoetales,Isoetaceae,Isoetes,Isoetes nuttallii,6,7707728,245,951,3074,2688248,2688289,FALSE,879
880,7465978,NA,Isoetes riparia Engelm.,Isoetes riparia,Isoetes riparia,SPECIES,ACCEPTED,97,EXACT,Plantae,Tracheophyta,Lycopodiopsida,Isoetales,Isoetaceae,Isoetes,Isoetes riparia,6,7707728,245,951,3074,2688248,7465978,FALSE,880
881,4926447,NA,Isoetes tuckermanii A.Braun ex Engelm.,Isoetes tuckermanii,Isoetes tuckermanii,SPECIES,ACCEPTED,98,EXACT,Plantae,Tracheophyta,Lycopodiopsida,Isoetales,Isoetaceae,Isoetes,Isoetes tuckermanii,6,7707728,245,951,3074,2688248,4926447,FALSE,881
882,5402620,3141890,Iva xanthiifolia Nutt.,Iva xanthiifolia,Iva xanthifolia,SPECIES,SYNONYM,96,FUZZY,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Cyclachaena,Cyclachaena xanthiifolia,6,7707728,220,414,3065,6445679,3141890,TRUE,882
883,5386708,NA,Jaumea carnosa (Less.) A.Gray,Jaumea carnosa,Jaumea carnosa,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Jaumea,Jaumea carnosa,6,7707728,220,414,3065,3092102,5386708,FALSE,883
884,2701323,NA,Juncus acuminatus Michx.,Juncus acuminatus,Juncus acuminatus,SPECIES,ACCEPTED,97,EXACT,Plantae,Tracheophyta,Liliopsida,Poales,Juncaceae,Juncus,Juncus acuminatus,6,7707728,196,1369,5353,2701072,2701323,FALSE,884
885,2702058,NA,Juncus anthelatus (Wiegand) R.E.Brooks,Juncus anthelatus,Juncus anthelatus,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Liliopsida,Poales,Juncaceae,Juncus,Juncus anthelatus,6,7707728,196,1369,5353,2701072,2702058,FALSE,885
886,2702048,NA,Juncus balticus Willd.,Juncus balticus,Juncus balticus,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Liliopsida,Poales,Juncaceae,Juncus,Juncus balticus,6,7707728,196,1369,5353,2701072,2702048,FALSE,886
887,2701896,NA,Juncus biglumis L.,Juncus biglumis,Juncus biglumis,SPECIES,ACCEPTED,98,EXACT,Plantae,Tracheophyta,Liliopsida,Poales,Juncaceae,Juncus,Juncus biglumis,6,7707728,196,1369,5353,2701072,2701896,FALSE,887
888,2701392,NA,Juncus bolanderi Engelm.,Juncus bolanderi,Juncus bolanderi,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Liliopsida,Poales,Juncaceae,Juncus,Juncus bolanderi,6,7707728,196,1369,5353,2701072,2701392,FALSE,888
889,2701560,NA,Juncus brachycephalus (Engelm.) Buchenau,Juncus brachycephalus,Juncus brachycephalus,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Liliopsida,Poales,Juncaceae,Juncus,Juncus brachycephalus,6,7707728,196,1369,5353,2701072,2701560,FALSE,889
890,2701513,NA,Juncus brevicaudatus (Engelm.) Fernald,Juncus brevicaudatus,Juncus brevicaudatus,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Liliopsida,Poales,Juncaceae,Juncus,Juncus brevicaudatus,6,7707728,196,1369,5353,2701072,2701513,FALSE,890
891,2702071,NA,Juncus caesariensis Coville,Juncus caesariensis,Juncus caesariensis,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Liliopsida,Poales,Juncaceae,Juncus,Juncus caesariensis,6,7707728,196,1369,5353,2701072,2702071,FALSE,891
892,7765825,NA,Juncus canadensis J.Gay,Juncus canadensis,Juncus canadensis,SPECIES,ACCEPTED,98,EXACT,Plantae,Tracheophyta,Liliopsida,Poales,Juncaceae,Juncus,Juncus canadensis,6,7707728,196,1369,5353,2701072,7765825,FALSE,892
893,2701831,NA,Juncus dudleyi Wiegand,Juncus dudleyi,Juncus dudleyi,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Liliopsida,Poales,Juncaceae,Juncus,Juncus dudleyi,6,7707728,196,1369,5353,2701072,2701831,FALSE,893
894,2701532,NA,Juncus marginatus Rostk.,Juncus marginatus,Juncus marginatus,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Liliopsida,Poales,Juncaceae,Juncus,Juncus marginatus,6,7707728,196,1369,5353,2701072,2701532,FALSE,894
895,2701145,NA,Juncus mertensianus Bong.,Juncus mertensianus,Juncus mertensianus,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Liliopsida,Poales,Juncaceae,Juncus,Juncus mertensianus,6,7707728,196,1369,5353,2701072,2701145,FALSE,895
896,2701857,NA,Juncus militaris Bigelow,Juncus militaris,Juncus militaris,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Liliopsida,Poales,Juncaceae,Juncus,Juncus militaris,6,7707728,196,1369,5353,2701072,2701857,FALSE,896
897,2701592,NA,Juncus nodosus L.,Juncus nodosus,Juncus nodosus,SPECIES,ACCEPTED,97,EXACT,Plantae,Tracheophyta,Liliopsida,Poales,Juncaceae,Juncus,Juncus nodosus,6,7707728,196,1369,5353,2701072,2701592,FALSE,897
898,2701823,NA,Juncus pelocarpus E.Mey.,Juncus pelocarpus,Juncus pelocarpus,SPECIES,ACCEPTED,98,EXACT,Plantae,Tracheophyta,Liliopsida,Poales,Juncaceae,Juncus,Juncus pelocarpus,6,7707728,196,1369,5353,2701072,2701823,FALSE,898
899,2701983,NA,Juncus stygius L.,Juncus stygius,Juncus stygius,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Liliopsida,Poales,Juncaceae,Juncus,Juncus stygius,6,7707728,196,1369,5353,2701072,2701983,FALSE,899
900,2702063,NA,Juncus subcaudatus (Engelm.) Coville & S.F.Blake,Juncus subcaudatus,Juncus subcaudatus,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Liliopsida,Poales,Juncaceae,Juncus,Juncus subcaudatus,6,7707728,196,1369,5353,2701072,2702063,FALSE,900
901,2701334,NA,Juncus subtilis E.Mey.,Juncus subtilis,Juncus subtilis,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Liliopsida,Poales,Juncaceae,Juncus,Juncus subtilis,6,7707728,196,1369,5353,2701072,2701334,FALSE,901
902,2701784,NA,Juncus supiniformis Engelm.,Juncus supiniformis,Juncus supiniformis,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Liliopsida,Poales,Juncaceae,Juncus,Juncus supiniformis,6,7707728,196,1369,5353,2701072,2701784,FALSE,902
903,2701939,NA,Juncus triglumis L.,Juncus triglumis,Juncus triglumis,SPECIES,ACCEPTED,97,EXACT,Plantae,Tracheophyta,Liliopsida,Poales,Juncaceae,Juncus,Juncus triglumis,6,7707728,196,1369,5353,2701072,2701939,FALSE,903
904,5415426,NA,Dianthera americana L.,Dianthera americana,Dianthera americana,SPECIES,ACCEPTED,97,EXACT,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Acanthaceae,Dianthera,Dianthera americana,6,7707728,220,408,2393,7263236,5415426,FALSE,904
905,2882998,NA,Kalmia microphylla (Hook.) A.Heller,Kalmia microphylla,Kalmia microphylla,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Magnoliopsida,Ericales,Ericaceae,Kalmia,Kalmia microphylla,6,7707728,220,1353,2505,2882989,2882998,FALSE,905
906,2882990,NA,Kalmia polifolia Wangenh.,Kalmia polifolia,Kalmia polifolia,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Magnoliopsida,Ericales,Ericaceae,Kalmia,Kalmia polifolia,6,7707728,220,1353,2505,2882989,2882990,FALSE,906
907,5334283,NA,Koenigia islandica L.,Koenigia islandica,Koenigia islandica,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Koenigia,Koenigia islandica,6,7707728,220,422,2416,2889050,5334283,FALSE,907
908,3715422,NA,Lachnanthes caroliana (Lam.) Dandy,Lachnanthes caroliana,Lachnanthes caroliana,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Liliopsida,Commelinales,Haemodoraceae,Lachnanthes,Lachnanthes caroliana,6,7707728,196,553,7691,2765921,3715422,FALSE,908
909,3144242,NA,Lasthenia glaberrima DC.,Lasthenia glaberrima,Lasthenia glaberrima,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Lasthenia,Lasthenia glaberrima,6,7707728,220,414,3065,3144225,3144242,FALSE,909
910,2867614,NA,Lemna minuta Kunth,Lemna minuta,Lemna minuta,SPECIES,ACCEPTED,97,EXACT,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Lemna,Lemna minuta,6,7707728,196,551,6979,2867567,2867614,FALSE,910
911,3034180,NA,Lilaeopsis occidentalis J.M.Coult. & Rose,Lilaeopsis occidentalis,Lilaeopsis occidentalis,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Lilaeopsis,Lilaeopsis occidentalis,6,7707728,220,1351,6720,3034172,3034180,FALSE,911
912,3172216,NA,Limosella acaulis Sessé & Moc.,Limosella acaulis,Limosella acaulis,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Scrophulariaceae,Limosella,Limosella acaulis,6,7707728,220,408,2390,3172210,3172216,FALSE,912
913,3171888,NA,Lindernia dubia (L.) Pennell,Lindernia dubia,Lindernia dubia,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Linderniaceae,Lindernia,Lindernia dubia,6,7707728,220,408,4160847,3171875,3171888,FALSE,913
914,2711814,9458613,Lipocarpha micrantha (Vahl) G.C.Tucker,Lipocarpha micrantha,Lipocarpha micrantha,SPECIES,SYNONYM,98,EXACT,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Cyperus,Cyperus subsquarrosus,6,7707728,196,1369,7708,2713455,9458613,TRUE,914
915,5408269,NA,Lobelia cardinalis L.,Lobelia cardinalis,Lobelia cardinalis,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Magnoliopsida,Asterales,Campanulaceae,Lobelia,Lobelia cardinalis,6,7707728,220,414,8801,2756426,5408269,FALSE,915
916,5408030,NA,Lobelia kalmii L.,Lobelia kalmii,Lobelia kalmii,SPECIES,ACCEPTED,98,EXACT,Plantae,Tracheophyta,Magnoliopsida,Asterales,Campanulaceae,Lobelia,Lobelia kalmii,6,7707728,220,414,8801,2756426,5408030,FALSE,916
917,5409120,NA,Lobelia siphilitica L.,Lobelia siphilitica,Lobelia siphilitica,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Magnoliopsida,Asterales,Campanulaceae,Lobelia,Lobelia siphilitica,6,7707728,220,414,8801,2756426,5409120,FALSE,917
918,5408750,NA,Lobelia spicata Lam.,Lobelia spicata,Lobelia spicata,SPECIES,ACCEPTED,97,EXACT,Plantae,Tracheophyta,Magnoliopsida,Asterales,Campanulaceae,Lobelia,Lobelia spicata,6,7707728,220,414,8801,2756426,5408750,FALSE,918
919,3170177,NA,Lomatogonium rotatum (L.) Fr. ex Fernald,Lomatogonium rotatum,Lomatogonium rotatum,SPECIES,ACCEPTED,97,EXACT,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Gentianaceae,Lomatogonium,Lomatogonium rotatum,6,7707728,220,412,2503,3170176,3170177,FALSE,919
920,5334236,NA,Lonicera oblongifolia (Goldie) Hook.,Lonicera oblongifolia,Lonicera oblongifolia,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Caprifoliaceae,Lonicera,Lonicera oblongifolia,6,7707728,220,946,6710,2888645,5334236,FALSE,920
921,5420992,NA,Ludwigia alternifolia L.,Ludwigia alternifolia,Ludwigia alternifolia,SPECIES,ACCEPTED,97,EXACT,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Onagraceae,Ludwigia,Ludwigia alternifolia,6,7707728,220,690,2430,3189286,5420992,FALSE,921
922,5420996,NA,Ludwigia polycarpa Short & R.Peter,Ludwigia polycarpa,Ludwigia polycarpa,SPECIES,ACCEPTED,98,EXACT,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Onagraceae,Ludwigia,Ludwigia polycarpa,6,7707728,220,690,2430,3189286,5420996,FALSE,922
923,2700974,NA,Luzula wahlenbergii Rupr.,Luzula wahlenbergii,Luzula wahlenbergii,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Liliopsida,Poales,Juncaceae,Luzula,Luzula wahlenbergii,6,7707728,196,1369,5353,2700604,2700974,FALSE,923
924,2688350,NA,Lycopodiella appressa (Chapm.) Cranfill,Lycopodiella appressa,Lycopodiella appressa,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,Lycopodiella,Lycopodiella appressa,6,7707728,245,421,6725,2688338,2688350,FALSE,924
925,5341461,NA,Lycopus americanus Muhl. ex W.P.C.Barton,Lycopus americanus,Lycopus americanus,SPECIES,ACCEPTED,98,EXACT,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Lycopus,Lycopus americanus,6,7707728,220,408,2497,2927122,5341461,FALSE,925
926,5341458,NA,Lycopus asper Greene,Lycopus asper,Lycopus asper,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Lycopus,Lycopus asper,6,7707728,220,408,2497,2927122,5341458,FALSE,926
927,5341465,NA,Lycopus rubellus Moench,Lycopus rubellus,Lycopus rubellus,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Lycopus,Lycopus rubellus,6,7707728,220,408,2497,2927122,5341465,FALSE,927
928,5341480,NA,Lycopus uniflorus Michx.,Lycopus uniflorus,Lycopus uniflorus,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Lycopus,Lycopus uniflorus,6,7707728,220,408,2497,2927122,5341480,FALSE,928
929,5341476,NA,Lycopus virginicus L.,Lycopus virginicus,Lycopus virginicus,SPECIES,ACCEPTED,98,EXACT,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Lycopus,Lycopus virginicus,6,7707728,220,408,2497,2927122,5341476,FALSE,929
930,2869311,NA,Lysichiton americanus Hultén & H.St.John,Lysichiton americanus,Lysichiton americanus,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Lysichiton,Lysichiton americanus,6,7707728,196,551,6979,2869300,2869311,FALSE,930
931,3169391,NA,Lysimachia ciliata L.,Lysimachia ciliata,Lysimachia ciliata,SPECIES,ACCEPTED,97,EXACT,Plantae,Tracheophyta,Magnoliopsida,Ericales,Primulaceae,Lysimachia,Lysimachia ciliata,6,7707728,220,1353,6674,3169330,3169391,FALSE,931
932,3169333,NA,Lysimachia hybrida Michx.,Lysimachia hybrida,Lysimachia hybrida,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Magnoliopsida,Ericales,Primulaceae,Lysimachia,Lysimachia hybrida,6,7707728,220,1353,6674,3169330,3169333,FALSE,932
933,4007442,NA,"Lysimachia maritima (L.) Galasso, Banfi & Soldano",Lysimachia maritima,Lysimachia maritima,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Magnoliopsida,Ericales,Primulaceae,Lysimachia,Lysimachia maritima,6,7707728,220,1353,6674,3169330,4007442,FALSE,933
934,3169365,NA,"Lysimachia terrestris (L.) Britton, Sterns & Poggenb.",Lysimachia terrestris,Lysimachia terrestris,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Magnoliopsida,Ericales,Primulaceae,Lysimachia,Lysimachia terrestris,6,7707728,220,1353,6674,3169330,3169365,FALSE,934
935,3188732,NA,Lythrum alatum Pursh,Lythrum alatum,Lythrum alatum,SPECIES,ACCEPTED,97,EXACT,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Lythraceae,Lythrum,Lythrum alatum,6,7707728,220,690,6684,3188731,3188732,FALSE,935
936,2927192,NA,Mentha arvensis L.,Mentha arvensis,Mentha arvensis,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Mentha,Mentha arvensis,6,7707728,220,408,2497,2927173,2927192,FALSE,936
937,5399466,NA,Microseris borealis (Bong.) Sch.Bip.,Microseris borealis,Microseris borealis,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Microseris,Microseris borealis,6,7707728,220,414,3065,3130201,5399466,FALSE,937
938,6070769,NA,Mimulus alatus Aiton,Mimulus alatus,Mimulus alatus,SPECIES,ACCEPTED,98,EXACT,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae,Mimulus,Mimulus alatus,6,7707728,220,408,4194986,6008574,6070769,FALSE,938
939,6070587,7346094,Mimulus alsinoides Douglas ex Benth.,Mimulus alsinoides,Mimulus alsinoides,SPECIES,SYNONYM,97,EXACT,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae,Erythranthe,Erythranthe alsinoides,6,7707728,220,408,4194986,3171742,7346094,TRUE,939
940,3171742,7346089,Erythranthe dentata (Nutt. ex Benth.) G.L.Nesom,Erythranthe dentata,Mimulus dentatus,GENUS,ACCEPTED,97,HIGHERRANK,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae,Erythranthe,Erythranthe dentata,6,7707728,220,408,4194986,3171742,7346089,FALSE,940
941,6070859,7346092,Mimulus floribundus Lindl.,Mimulus floribundus,Mimulus floribundus,SPECIES,SYNONYM,98,EXACT,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae,Erythranthe,Erythranthe floribunda,6,7707728,220,408,4194986,3171742,7346092,TRUE,941
942,3171742,8419357,Erythranthe glabrata (Kunth) G.L.Nesom,Erythranthe glabrata,Mimulus glabratus,GENUS,ACCEPTED,97,HIGHERRANK,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae,Erythranthe,Erythranthe glabrata,6,7707728,220,408,4194986,3171742,8419357,FALSE,942
943,3171742,7346102,Erythranthe guttata (DC.) G.L.Nesom,Erythranthe guttata,Mimulus guttatus,GENUS,ACCEPTED,97,HIGHERRANK,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae,Erythranthe,Erythranthe guttata,6,7707728,220,408,4194986,3171742,7346102,FALSE,943
944,6070849,7346096,Mimulus lewisii Pursh,Mimulus lewisii,Mimulus lewisii,SPECIES,SYNONYM,98,EXACT,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae,Erythranthe,Erythranthe lewisii,6,7707728,220,408,4194986,3171742,7346096,TRUE,944
945,7333158,NA,"Mimulus moschatus Douglas, 1828",Mimulus moschatus,Mimulus moschatus,SPECIES,ACCEPTED,97,EXACT,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae,Mimulus,Mimulus moschatus,6,7707728,220,408,4194986,6008574,7333158,FALSE,945
946,6070732,NA,Mimulus ringens L.,Mimulus ringens,Mimulus ringens,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae,Mimulus,Mimulus ringens,6,7707728,220,408,4194986,6008574,6070732,FALSE,946
947,6070699,7346099,Mimulus tilingii Regel,Mimulus tilingii,Mimulus tilingii,SPECIES,SYNONYM,98,EXACT,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae,Erythranthe,Erythranthe tilingii,6,7707728,220,408,4194986,3171742,7346099,TRUE,947
948,5384299,NA,Montia chamissoi (Ledeb. ex Spreng.) Greene,Montia chamissoi,Montia chamissoi,SPECIES,ACCEPTED,98,EXACT,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Montiaceae,Montia,Montia chamissoi,6,7707728,220,422,4898338,3084779,5384299,FALSE,948
949,5384300,NA,Montia parvifolia (Moc. ex DC.) Greene,Montia parvifolia,Montia parvifolia,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Montiaceae,Montia,Montia parvifolia,6,7707728,220,422,4898338,3084779,5384300,FALSE,949
950,2703976,NA,Muhlenbergia glomerata (Willd.) Trin.,Muhlenbergia glomerata,Muhlenbergia glomerata,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Muhlenbergia,Muhlenbergia glomerata,6,7707728,196,1369,3073,2703939,2703976,FALSE,950
951,2703970,NA,Muhlenbergia uniflora (Muhl.) Fernald,Muhlenbergia uniflora,Muhlenbergia uniflora,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Muhlenbergia,Muhlenbergia uniflora,6,7707728,196,1369,3073,2703939,2703970,FALSE,951
952,3033612,NA,Myosurus apetalus Gay,Myosurus apetalus,Myosurus apetalus,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Myosurus,Myosurus apetalus,6,7707728,220,399,2410,3033602,3033612,FALSE,952
953,5414202,NA,Myrica gale L.,Myrica gale,Myrica gale,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Magnoliopsida,Fagales,Myricaceae,Myrica,Myrica gale,6,7707728,220,1354,2432,5938218,5414202,FALSE,953
954,5361783,NA,Myriophyllum farwellii Morong,Myriophyllum farwellii,Myriophyllum farwellii,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Haloragaceae,Myriophyllum,Myriophyllum farwellii,6,7707728,220,7219248,6694,2984253,5361783,FALSE,954
955,5361762,NA,Myriophyllum heterophyllum Michx.,Myriophyllum heterophyllum,Myriophyllum heterophyllum,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Haloragaceae,Myriophyllum,Myriophyllum heterophyllum,6,7707728,220,7219248,6694,2984253,5361762,FALSE,955
956,5361772,NA,Myriophyllum hippuroides Nutt. ex Torr. & A.Gray,Myriophyllum hippuroides,Myriophyllum hippuroides,SPECIES,ACCEPTED,98,EXACT,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Haloragaceae,Myriophyllum,Myriophyllum hippuroides,6,7707728,220,7219248,6694,2984253,5361772,FALSE,956
957,5361771,NA,Myriophyllum humile (Raf.) Morong,Myriophyllum humile,Myriophyllum humile,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Haloragaceae,Myriophyllum,Myriophyllum humile,6,7707728,220,7219248,6694,2984253,5361771,FALSE,957
958,5361776,NA,"Myriophyllum pinnatum (Walter) Britton, Sterns & Poggenb.",Myriophyllum pinnatum,Myriophyllum pinnatum,SPECIES,ACCEPTED,98,EXACT,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Haloragaceae,Myriophyllum,Myriophyllum pinnatum,6,7707728,220,7219248,6694,2984253,5361776,FALSE,958
959,5361788,NA,Myriophyllum quitense Kunth,Myriophyllum quitense,Myriophyllum quitense,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Haloragaceae,Myriophyllum,Myriophyllum quitense,6,7707728,220,7219248,6694,2984253,5361788,FALSE,959
960,5361775,NA,Myriophyllum tenellum Bigelow,Myriophyllum tenellum,Myriophyllum tenellum,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Haloragaceae,Myriophyllum,Myriophyllum tenellum,6,7707728,220,7219248,6694,2984253,5361775,FALSE,960
961,5361790,NA,Myriophyllum ussuriense (Regel) Maxim.,Myriophyllum ussuriense,Myriophyllum ussuriense,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Haloragaceae,Myriophyllum,Myriophyllum ussuriense,6,7707728,220,7219248,6694,2984253,5361790,FALSE,961
962,2927680,NA,Navarretia leucocephala Benth.,Navarretia leucocephala,Navarretia leucocephala,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Magnoliopsida,Ericales,Polemoniaceae,Navarretia,Navarretia leucocephala,6,7707728,220,1353,6648,2927663,2927680,FALSE,962
